LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,CPUE_KGHA,CPUE_NOHA,COMMON_NAME,SCIENTIFIC_NAME,SPECIES_CODE,BOTTOM_DEPTH,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE,VESSEL,CRUISE,HAUL
64.64471,-169.89549,DD-19,71,7/9/1905 00:00,8/22/2017 11:29,0.0169,,moonsnail egg unid.,Naticidae egg,71511,47,3.1,4.7,162,201702,54
65.01595,-169.88722,EE-19,71,7/9/1905 00:00,8/22/2017 14:54,0.4006,,moonsnail egg unid.,Naticidae egg,71511,50,3,5.7,162,201702,55
62.34059,-174.67199,W-26,81,7/9/1905 00:00,8/1/2017 10:06,0.073,4.7648,Aleutian moonsnail,Cryptonatica aleutica,71535,71,-1.6,10.4,162,201702,2
62.33723,-171.75435,W-22,81,7/9/1905 00:00,8/2/2017 11:03,0.1237,12.4401,Aleutian moonsnail,Cryptonatica aleutica,71535,48,-1,10.3,162,201702,6
62.34279,-173.20171,W-24,81,7/9/1905 00:00,8/1/2017 15:21,0.0146,1.2521,Aleutian moonsnail,Cryptonatica aleutica,71535,60,-1.5,10.3,162,201702,4
62.68117,-171.81728,X-22,70,7/9/1905 00:00,8/17/2017 14:44,0.1531,7.1414,rusty moonsnail,Cryptonatica russa,71537,49,-0.9,8.1,162,201702,34
62.34059,-174.67199,W-26,81,7/9/1905 00:00,8/1/2017 10:06,0.1921,26.4229,rusty moonsnail,Cryptonatica russa,71537,71,-1.6,10.4,162,201702,2
62.65559,-171.08239,X-21,70,7/9/1905 00:00,8/16/2017 16:50,0.1481,14.7004,rusty moonsnail,Cryptonatica russa,71537,45,0,4.7,162,201702,31
62.67792,-170.33984,X-20,70,7/9/1905 00:00,8/16/2017 14:01,0.042,8.3602,rusty moonsnail,Cryptonatica russa,71537,42,3.8,7,162,201702,30
62.67498,-167.47073,X-02,70,7/9/1905 00:00,8/31/2017 16:14,0.0614,2.1337,rusty moonsnail,Cryptonatica russa,71537,28,7.6,9,162,201702,82
61.98309,-168.84004,V-18,70,7/9/1905 00:00,8/15/2017 07:59,0.0096,1.965,rusty moonsnail,Cryptonatica russa,71537,36,0.8,8.8,162,201702,23
62.99721,-171.14772,Y-21,70,7/9/1905 00:00,8/14/2017 11:30,0.1077,5.5638,rusty moonsnail,Cryptonatica russa,71537,47,-0.4,6.2,162,201702,20
65.23036,-168.89476,FF-18,71,7/9/1905 00:00,8/22/2017 20:48,1.184,99.1399,rusty moonsnail,Cryptonatica russa,71537,54,4,4.9,162,201702,57
65.02583,-169.09796,EE-18,71,7/9/1905 00:00,8/22/2017 18:06,0.5455,27.2066,rusty moonsnail,Cryptonatica russa,71537,49,4,6,162,201702,56
65.33807,-168.37856,FF-01,71,7/9/1905 00:00,8/25/2017 19:59,0.0737,14.7758,rusty moonsnail,Cryptonatica russa,71537,53,3.7,6.2,162,201702,62
63.67996,-168.29533,AA-01,71,7/9/1905 00:00,8/28/2017 17:23,0.0349,6.9238,rusty moonsnail,Cryptonatica russa,71537,33,6.5,9.3,162,201702,75
62.65832,-174.63451,X-26,81,7/9/1905 00:00,8/18/2017 08:29,0.0756,7.7613,rusty moonsnail,Cryptonatica russa,71537,73,-1.4,8.2,162,201702,36
62.65666,-172.45506,X-23,81,7/9/1905 00:00,8/17/2017 19:21,0.9666,106.0096,rusty moonsnail,Cryptonatica russa,71537,54,-0.8,8.9,162,201702,35
63.00766,-173.23262,Y-24,81,7/9/1905 00:00,8/19/2017 11:11,0.3921,49.8087,rusty moonsnail,Cryptonatica russa,71537,68,-1.5,9.5,162,201702,41
62.9809,-173.99331,Y-25,81,7/9/1905 00:00,8/18/2017 17:38,0.1021,11.4454,rusty moonsnail,Cryptonatica russa,71537,74,-1.4,10.4,162,201702,39
62.65731,-173.18847,X-24,81,7/9/1905 00:00,8/18/2017 13:59,0.0376,3.4361,rusty moonsnail,Cryptonatica russa,71537,64,-1.5,9.2,162,201702,38
62.66685,-173.93349,X-25,81,7/9/1905 00:00,8/18/2017 11:20,0.071,5.5713,rusty moonsnail,Cryptonatica russa,71537,69,-1.5,9.6,162,201702,37
63.31209,-172.69496,ZZ-23,81,7/9/1905 00:00,8/19/2017 16:58,0.0364,2.8964,rusty moonsnail,Cryptonatica russa,71537,65,-1,8.3,162,201702,44
62.99547,-172.60447,Y-23,81,7/9/1905 00:00,8/19/2017 14:25,0.1318,16.6445,rusty moonsnail,Cryptonatica russa,71537,61,-1.2,8.4,162,201702,43
61.33421,-172.28472,T-23,81,7/9/1905 00:00,8/1/2017 15:06,0.0109,1.4968,rusty moonsnail,Cryptonatica russa,71537,64,-1.4,11.8,94,201702,4
61.34819,-172.93787,T-24,81,7/9/1905 00:00,8/1/2017 12:36,0.005,0.6309,rusty moonsnail,Cryptonatica russa,71537,68,-1.4,11.5,94,201702,3
61.67507,-173.03695,U-24,81,7/9/1905 00:00,8/1/2017 10:10,0.3797,51.6839,rusty moonsnail,Cryptonatica russa,71537,65,-1.5,10.6,94,201702,2
62.01701,-173.08811,V-24,81,7/9/1905 00:00,8/1/2017 07:31,0.051,7.6035,rusty moonsnail,Cryptonatica russa,71537,58,-1.5,11,94,201702,1
61.34348,-171.5155,T-22,81,7/9/1905 00:00,8/2/2017 18:13,0.0113,1.105,rusty moonsnail,Cryptonatica russa,71537,55,-1.1,11.8,94,201702,9
61.68644,-171.58939,U-22,81,7/9/1905 00:00,8/2/2017 15:32,0.0353,3.6203,rusty moonsnail,Cryptonatica russa,71537,55,-1.3,11.2,94,201702,8
61.64722,-172.32744,U-23,81,7/9/1905 00:00,8/2/2017 07:26,0.0145,2.3498,rusty moonsnail,Cryptonatica russa,71537,61,-1.4,10.5,94,201702,5
62.3355,-175.32548,W-27,81,7/9/1905 00:00,8/1/2017 07:42,0.1015,12.9769,rusty moonsnail,Cryptonatica russa,71537,79,-1.5,10.3,162,201702,1
62.33723,-171.75435,W-22,81,7/9/1905 00:00,8/2/2017 11:03,0.1031,16.5114,rusty moonsnail,Cryptonatica russa,71537,48,-1,10.3,162,201702,6
62.33077,-172.47259,W-23,81,7/9/1905 00:00,8/2/2017 07:38,0.4755,46.8247,rusty moonsnail,Cryptonatica russa,71537,54,-1.4,10.4,162,201702,5
62.34279,-173.20171,W-24,81,7/9/1905 00:00,8/1/2017 15:21,0.1227,16.2773,rusty moonsnail,Cryptonatica russa,71537,60,-1.5,10.3,162,201702,4
62.34133,-173.91059,W-25,81,7/9/1905 00:00,8/1/2017 12:48,0.2277,28.0832,rusty moonsnail,Cryptonatica russa,71537,64,-1.6,10.3,162,201702,3
63.01304,-171.79938,Y-22,70,7/9/1905 00:00,8/17/2017 10:37,0.0709,10.0899,rusty moonsnail,Cryptonatica russa,71537,53,-0.3,8.5,162,201702,33
61.65301,-169.49895,U-19,70,7/9/1905 00:00,8/15/2017 14:14,0.0328,3.3263,,Euspira sp.,71575,42,0.9,9,162,201702,25
61.99969,-171.67626,V-22,70,7/9/1905 00:00,8/2/2017 12:49,0.4408,34.9663,pale moonsnail,Lunatia pallida,71580,51,-1.1,11.2,94,201702,7
62.34958,-171.06491,W-21,70,7/9/1905 00:00,8/2/2017 14:13,0.1059,3.5145,pale moonsnail,Lunatia pallida,71580,43,-0.5,10.5,162,201702,7
62.94433,-168.97267,Y-18,70,7/9/1905 00:00,8/11/2017 07:59,0.0304,1.0924,pale moonsnail,Lunatia pallida,71580,30,2,10.2,162,201702,16
61.99046,-170.25662,V-20,70,7/9/1905 00:00,8/16/2017 08:03,0.0209,2.199,pale moonsnail,Lunatia pallida,71580,46,-0.9,8.8,162,201702,28
62.68117,-171.81728,X-22,70,7/9/1905 00:00,8/17/2017 14:44,0.1412,9.5219,pale moonsnail,Lunatia pallida,71580,49,-0.9,8.1,162,201702,34
63.01304,-171.79938,Y-22,70,7/9/1905 00:00,8/17/2017 10:37,0.1316,6.0539,pale moonsnail,Lunatia pallida,71580,53,-0.3,8.5,162,201702,33
65.23036,-168.89476,FF-18,71,7/9/1905 00:00,8/22/2017 20:48,0.2203,16.6024,pale moonsnail,Lunatia pallida,71580,54,4,4.9,162,201702,57
65.02583,-169.09796,EE-18,71,7/9/1905 00:00,8/22/2017 18:06,0.1875,16.9484,pale moonsnail,Lunatia pallida,71580,49,4,6,162,201702,56
65.01595,-169.88722,EE-19,71,7/9/1905 00:00,8/22/2017 14:54,0.0414,2.7896,pale moonsnail,Lunatia pallida,71580,50,3,5.7,162,201702,55
64.66028,-169.14002,DD-18,71,7/9/1905 00:00,8/26/2017 12:29,0.3062,10.299,pale moonsnail,Lunatia pallida,71580,43,2.9,4.9,162,201702,64
61.64722,-172.32744,U-23,81,7/9/1905 00:00,8/2/2017 07:26,0.0026,0.2136,pale moonsnail,Lunatia pallida,71580,61,-1.4,10.5,94,201702,5
61.67507,-173.03695,U-24,81,7/9/1905 00:00,8/1/2017 10:10,0.1127,9.767,pale moonsnail,Lunatia pallida,71580,65,-1.5,10.6,94,201702,2
61.68781,-170.91189,U-21,81,7/9/1905 00:00,8/3/2017 07:30,0.0213,2.6348,pale moonsnail,Lunatia pallida,71580,50,-1,9.6,94,201702,10
61.34348,-171.5155,T-22,81,7/9/1905 00:00,8/2/2017 18:13,0.0091,1.105,pale moonsnail,Lunatia pallida,71580,55,-1.1,11.8,94,201702,9
61.68644,-171.58939,U-22,81,7/9/1905 00:00,8/2/2017 15:32,0.1093,8.8245,pale moonsnail,Lunatia pallida,71580,55,-1.3,11.2,94,201702,8
61.98302,-172.36485,V-23,81,7/9/1905 00:00,8/2/2017 10:04,0.0248,2.0253,pale moonsnail,Lunatia pallida,71580,55,-1.2,10.1,94,201702,6
62.33077,-172.47259,W-23,81,7/9/1905 00:00,8/2/2017 07:38,0.4956,50.3256,pale moonsnail,Lunatia pallida,71580,54,-1.4,10.4,162,201702,5
62.34133,-173.91059,W-25,81,7/9/1905 00:00,8/1/2017 12:48,0.2071,16.5313,pale moonsnail,Lunatia pallida,71580,64,-1.6,10.3,162,201702,3
62.65666,-172.45506,X-23,81,7/9/1905 00:00,8/17/2017 19:21,0.2338,21.8255,pale moonsnail,Lunatia pallida,71580,54,-0.8,8.9,162,201702,35
62.65731,-173.18847,X-24,81,7/9/1905 00:00,8/18/2017 13:59,0.0194,1.0106,pale moonsnail,Lunatia pallida,71580,64,-1.5,9.2,162,201702,38
61.33421,-172.28472,T-23,81,7/9/1905 00:00,8/1/2017 15:06,0.0019,0.1871,pale moonsnail,Lunatia pallida,71580,64,-1.4,11.8,94,201702,4
61.99969,-171.67626,V-22,70,7/9/1905 00:00,8/2/2017 12:49,0.0301,4.8953,,Lamellaria sp.,71584,51,-1.1,11.2,94,201702,7
62.68117,-171.81728,X-22,70,7/9/1905 00:00,8/17/2017 14:44,0.0471,2.3805,,Onchidiopsis sp.,71590,49,-0.9,8.1,162,201702,34
63.01304,-171.79938,Y-22,70,7/9/1905 00:00,8/17/2017 10:37,0.0406,2.018,,Onchidiopsis sp.,71590,53,-0.3,8.5,162,201702,33
62.99721,-171.14772,Y-21,70,7/9/1905 00:00,8/14/2017 11:30,0.0187,0.9935,,Onchidiopsis sp.,71590,47,-0.4,6.2,162,201702,20
64.61188,-170.68475,DD-20,71,7/9/1905 00:00,8/22/2017 08:35,0.1245,6.3518,,Onchidiopsis sp.,71590,47,2.6,8.7,162,201702,53
65.01595,-169.88722,EE-19,71,7/9/1905 00:00,8/22/2017 14:54,0.3453,8.3688,,Onchidiopsis sp.,71590,50,3,5.7,162,201702,55
64.28829,-170.67246,CC-20,71,7/9/1905 00:00,8/21/2017 11:26,0.1442,9.516,,Onchidiopsis sp.,71590,35,6.6,9,162,201702,50
64.66028,-169.14002,DD-18,71,7/9/1905 00:00,8/26/2017 12:29,0.4338,10.299,,Onchidiopsis sp.,71590,43,2.9,4.9,162,201702,64
65.33807,-168.37856,FF-01,71,7/9/1905 00:00,8/25/2017 19:59,0.0737,14.7758,,Onchidiopsis sp.,71590,53,3.7,6.2,162,201702,62
64.00349,-169.81069,BB-19,71,7/9/1905 00:00,8/27/2017 14:12,0.7735,25.815,,Onchidiopsis sp.,71590,35,7.3,7.2,162,201702,69
64.30315,-169.82305,CC-19,71,7/9/1905 00:00,8/21/2017 20:03,0.0356,1.0908,,Onchidiopsis sp.,71590,39,4.1,6.1,162,201702,52
64.64471,-169.89549,DD-19,71,7/9/1905 00:00,8/22/2017 11:29,0.5553,16.914,,Onchidiopsis sp.,71590,47,3.1,4.7,162,201702,54
63.67893,-169.75783,AA-19,71,7/9/1905 00:00,8/27/2017 16:56,0.027,10.7594,great slippersnail,Grandicrepidula grandis,71681,40,7.7,8,162,201702,70
63.27347,-171.12473,ZZ-21,70,7/9/1905 00:00,8/14/2017 08:09,0.0027,2.7462,great slippersnail,Grandicrepidula grandis,71681,34,0.5,2.1,162,201702,19
65.02583,-169.09796,EE-18,71,7/9/1905 00:00,8/22/2017 18:06,0.6817,3.3451,,Colus sp.,71710,49,4,6,162,201702,56
64.61188,-170.68475,DD-20,71,7/9/1905 00:00,8/22/2017 08:35,0.0932,6.3518,,Colus sp.,71710,47,2.6,8.7,162,201702,53
64.34105,-168.32584,CC-01,71,7/9/1905 00:00,8/26/2017 18:28,0.1768,7.1202,,Colus sp.,71710,40,4.2,7.2,162,201702,66
64.67169,-168.36794,DD-01,71,7/9/1905 00:00,8/26/2017 15:43,0.0954,9.4441,,Colus sp.,71710,40,2.8,6.6,162,201702,65
64.66028,-169.14002,DD-18,71,7/9/1905 00:00,8/26/2017 12:29,0.0254,5.0444,,Colus sp.,71710,43,2.9,4.9,162,201702,64
65.23036,-168.89476,FF-18,71,7/9/1905 00:00,8/22/2017 20:48,0.055,,,Colus sp.,71710,54,4,4.9,162,201702,57
61.34774,-170.84622,T-21,81,7/9/1905 00:00,8/3/2017 10:05,0.0898,11.2192,thin-ribbed whelk,Colus herendeenii,71721,49,-0.7,10.6,94,201702,11
62.01701,-173.08811,V-24,81,7/9/1905 00:00,8/1/2017 07:31,0.0255,2.4599,shrew whelk,Colus halli,71731,58,-1.5,11,94,201702,1
61.01563,-170.81642,S-21,70,7/9/1905 00:00,8/3/2017 12:44,0.0273,3.1078,shrew whelk,Colus halli,71731,53,-0.6,10.5,94,201702,12
60.68269,-170.75829,R-21,70,7/9/1905 00:00,8/3/2017 15:20,0.0142,0.9143,shrew whelk,Colus halli,71731,58,-0.7,11.5,94,201702,13
62.97934,-166.74853,Y-03,70,7/9/1905 00:00,8/18/2017 11:33,0.0443,4.3851,attenuate melon whelk,Habevolutopsius attenuatus,71739,28,5.8,9.1,94,201702,24
60.6541,-168.71172,R-18,70,7/9/1905 00:00,8/4/2017 07:39,0.1272,1.3846,,Volutopsius sp.,71750,37,8.2,8.8,162,201702,13
65.01595,-169.88722,EE-19,71,7/9/1905 00:00,8/22/2017 14:54,0.2762,2.7896,,Volutopsius sp.,71750,50,3,5.7,162,201702,55
64.25758,-163.10419,CC-08,71,7/9/1905 00:00,8/21/2017 18:37,0.0749,1.4305,warped whelk,Pyrulofusus deformis,71753,20,8.4,14,94,201702,39
63.97908,-161.52082,BB-10,71,7/9/1905 00:00,8/21/2017 08:41,0.3153,2.2798,warped whelk,Pyrulofusus deformis,71753,18,7.1,13.5,94,201702,36
64.61188,-170.68475,DD-20,71,7/9/1905 00:00,8/22/2017 08:35,0.5598,6.3518,warped whelk,Pyrulofusus deformis,71753,47,2.6,8.7,162,201702,53
64.67169,-168.36794,DD-01,71,7/9/1905 00:00,8/26/2017 15:43,1.8579,9.4441,warped whelk,Pyrulofusus deformis,71753,40,2.8,6.6,162,201702,65
62.33077,-172.47259,W-23,81,7/9/1905 00:00,8/2/2017 07:38,0.2343,3.2821,fragile whelk,Volutopsius fragilis,71756,54,-1.4,10.4,162,201702,5
62.97934,-166.74853,Y-03,70,7/9/1905 00:00,8/18/2017 11:33,0.6899,13.1554,,Pyrulofusus melonis,71761,28,5.8,9.1,94,201702,24
65.23036,-168.89476,FF-18,71,7/9/1905 00:00,8/22/2017 20:48,1.1565,22.0574,shouldered whelk,Volutopsius stefanssoni,71763,54,4,4.9,162,201702,57
61.6809,-168.09961,U-01,70,7/9/1905 00:00,9/1/2017 14:13,0.1106,1.4265,,Beringius sp.,71769,29,7.3,9.1,162,201702,86
63.66189,-172.75738,AA-23,81,7/9/1905 00:00,8/19/2017 19:41,0.0105,0.6404,,Beringius sp.,71769,57,1.5,8.3,162,201702,45
64.00349,-169.81069,BB-19,71,7/9/1905 00:00,8/27/2017 14:12,2.9651,25.815,,Beringius sp.,71769,35,7.3,7.2,162,201702,69
65.33807,-168.37856,FF-01,71,7/9/1905 00:00,8/25/2017 19:59,3.3875,29.5516,,Beringius sp.,71769,53,3.7,6.2,162,201702,62
63.32284,-171.90317,ZZ-22,70,7/9/1905 00:00,8/17/2017 08:12,0.3702,3.7571,,Beringius sp.,71769,60,-0.3,6.7,162,201702,32
64.28829,-170.67246,CC-20,71,7/9/1905 00:00,8/21/2017 11:26,0.1923,9.516,,Beringius sp.,71769,35,6.6,9,162,201702,50
64.34224,-165.35309,CC-05,71,7/9/1905 00:00,8/24/2017 08:59,0.0982,0.7222,,Beringius sp.,71769,25,8.4,12.4,94,201702,47
64.98148,-167.61734,EE-02,71,7/9/1905 00:00,8/25/2017 12:19,3.887,25.3227,,Beringius beringii,71772,33,3.4,6.4,162,201702,60
65.26942,-167.87927,FF-02,71,7/9/1905 00:00,8/25/2017 16:40,3.4908,25.5907,,Beringius beringii,71772,33,3.4,7.3,162,201702,61
62.63023,-166.74736,X-03,70,7/9/1905 00:00,8/18/2017 08:26,0.113,1.1487,,Beringius beringii,71772,26,8.6,11,94,201702,23
64.67169,-168.36794,DD-01,71,7/9/1905 00:00,8/26/2017 15:43,0.5242,9.4441,,Beringius beringii,71772,40,2.8,6.6,162,201702,65
61.6908,-167.41261,U-02,70,7/9/1905 00:00,8/26/2017 07:44,0.6389,9.68,,Neptunea sp.,71800,24,9.5,10.8,94,201702,54
62.97934,-166.74853,Y-03,70,7/9/1905 00:00,8/18/2017 11:33,1.8129,35.3118,,Neptunea sp.,71800,28,5.8,9.1,94,201702,24
62.63023,-166.74736,X-03,70,7/9/1905 00:00,8/18/2017 08:26,1.6849,27.5683,,Neptunea sp.,71800,26,8.6,11,94,201702,23
64.25758,-163.10419,CC-08,71,7/9/1905 00:00,8/21/2017 18:37,1.3297,9.2985,,Neptunea sp.,71800,20,8.4,14,94,201702,39
64.35113,-163.78507,CC-07,71,7/9/1905 00:00,8/22/2017 07:33,1.2632,17.192,,Neptunea sp.,71800,19,11.1,13.6,94,201702,40
63.97908,-161.52082,BB-10,71,7/9/1905 00:00,8/21/2017 08:41,5.9143,73.6385,,Neptunea sp.,71800,18,7.1,13.5,94,201702,36
63.98433,-163.05843,BB-08,71,7/9/1905 00:00,8/20/2017 11:19,0.6238,4.1568,,Neptunea sp.,71800,20,11.8,13.2,94,201702,32
64.30315,-169.82305,CC-19,71,7/9/1905 00:00,8/21/2017 20:03,0.0458,1.0908,,Neptunea sp.,71800,39,4.1,6.1,162,201702,52
64.3118,-171.26742,CC-21,71,7/9/1905 00:00,8/21/2017 08:27,1.6324,36.4318,,Neptunea sp.,71800,45,2.1,8.1,162,201702,49
64.34302,-162.25634,CC-09,71,7/9/1905 00:00,8/21/2017 14:54,16.271,132.4398,,Neptunea sp.,71800,19,7.4,14.1,94,201702,38
64.32334,-161.53573,CC-10,71,7/9/1905 00:00,8/21/2017 11:25,1.3476,15.427,,Neptunea sp.,71800,15,10.1,13.6,94,201702,37
63.79815,-161.58212,AA-10,71,7/9/1905 00:00,8/20/2017 19:44,20.845,203.226,,Neptunea sp.,71800,14,10.6,13.8,94,201702,35
65.33807,-168.37856,FF-01,71,7/9/1905 00:00,8/25/2017 19:59,0.2946,29.5516,,Neptunea borealis,71835,53,3.7,6.2,162,201702,62
64.04112,-167.56903,BB-02,71,7/9/1905 00:00,8/28/2017 11:28,3.8043,200.146,,Neptunea borealis,71835,37,4.8,7.8,162,201702,73
64.02027,-169.04763,BB-18,71,7/9/1905 00:00,8/27/2017 11:11,0.8662,39.8546,,Neptunea borealis,71835,35,5.8,6,162,201702,68
63.34345,-167.5048,ZZ-02,71,7/9/1905 00:00,8/29/2017 15:39,1.1236,60.3769,,Neptunea borealis,71835,33,6.4,10.4,162,201702,78
63.33784,-168.24018,ZZ-01,71,7/9/1905 00:00,8/29/2017 12:13,0.0048,0.2422,,Neptunea borealis,71835,27,7.8,9.6,162,201702,77
62.65666,-172.45506,X-23,81,7/9/1905 00:00,8/17/2017 19:21,0.6392,56.1227,,Neptunea borealis,71835,54,-0.8,8.9,162,201702,35
63.31209,-172.69496,ZZ-23,81,7/9/1905 00:00,8/19/2017 16:58,0.0437,2.8964,,Neptunea borealis,71835,65,-1,8.3,162,201702,44
63.33622,-173.43973,ZZ-24,81,7/9/1905 00:00,8/19/2017 08:29,0.0389,2.2082,,Neptunea borealis,71835,71,-1.1,9.1,162,201702,40
62.65731,-173.18847,X-24,81,7/9/1905 00:00,8/18/2017 13:59,0.0026,0.2021,,Neptunea borealis,71835,64,-1.5,9.2,162,201702,38
63.66189,-172.75738,AA-23,81,7/9/1905 00:00,8/19/2017 19:41,0.0175,0.6404,,Neptunea borealis,71835,57,1.5,8.3,162,201702,45
61.67507,-173.03695,U-24,81,7/9/1905 00:00,8/1/2017 10:10,0.0899,9.767,,Neptunea borealis,71835,65,-1.5,10.6,94,201702,2
62.01701,-173.08811,V-24,81,7/9/1905 00:00,8/1/2017 07:31,0.2449,25.4939,,Neptunea borealis,71835,58,-1.5,11,94,201702,1
61.34348,-171.5155,T-22,81,7/9/1905 00:00,8/2/2017 18:13,0.1021,5.7459,,Neptunea borealis,71835,55,-1.1,11.8,94,201702,9
61.68644,-171.58939,U-22,81,7/9/1905 00:00,8/2/2017 15:32,0.2783,19.4592,,Neptunea borealis,71835,55,-1.3,11.2,94,201702,8
61.98302,-172.36485,V-23,81,7/9/1905 00:00,8/2/2017 10:04,0.0493,4.0507,,Neptunea borealis,71835,55,-1.2,10.1,94,201702,6
61.64722,-172.32744,U-23,81,7/9/1905 00:00,8/2/2017 07:26,0.0081,0.6409,,Neptunea borealis,71835,61,-1.4,10.5,94,201702,5
61.34774,-170.84622,T-21,81,7/9/1905 00:00,8/3/2017 10:05,0.1346,11.2192,,Neptunea borealis,71835,49,-0.7,10.6,94,201702,11
61.68781,-170.91189,U-21,81,7/9/1905 00:00,8/3/2017 07:30,0.0268,1.3174,,Neptunea borealis,71835,50,-1,9.6,94,201702,10
62.33077,-172.47259,W-23,81,7/9/1905 00:00,8/2/2017 07:38,0.8973,77.02,,Neptunea borealis,71835,54,-1.4,10.4,162,201702,5
62.34279,-173.20171,W-24,81,7/9/1905 00:00,8/1/2017 15:21,0.0818,8.1386,,Neptunea borealis,71835,60,-1.5,10.3,162,201702,4
62.34133,-173.91059,W-25,81,7/9/1905 00:00,8/1/2017 12:48,0.2239,29.4774,,Neptunea borealis,71835,64,-1.6,10.3,162,201702,3
62.34059,-174.67199,W-26,81,7/9/1905 00:00,8/1/2017 10:06,0.0271,3.6819,,Neptunea borealis,71835,71,-1.6,10.4,162,201702,2
62.3355,-175.32548,W-27,81,7/9/1905 00:00,8/1/2017 07:42,0.0507,5.1495,,Neptunea borealis,71835,79,-1.5,10.3,162,201702,1
62.33723,-171.75435,W-22,81,7/9/1905 00:00,8/2/2017 11:03,0.4739,45.2368,,Neptunea borealis,71835,48,-1,10.3,162,201702,6
61.99561,-169.54919,V-19,70,7/9/1905 00:00,8/15/2017 16:58,0.0081,0.591,,Neptunea borealis,71835,42,-0.6,8.7,162,201702,26
61.65301,-169.49895,U-19,70,7/9/1905 00:00,8/15/2017 14:14,0.3291,19.7363,,Neptunea borealis,71835,42,0.9,9,162,201702,25
62.68117,-171.81728,X-22,70,7/9/1905 00:00,8/17/2017 14:44,0.1531,11.6643,,Neptunea borealis,71835,49,-0.9,8.1,162,201702,34
63.01304,-171.79938,Y-22,70,7/9/1905 00:00,8/17/2017 10:37,0.0913,10.0899,,Neptunea borealis,71835,53,-0.3,8.5,162,201702,33
62.65559,-171.08239,X-21,70,7/9/1905 00:00,8/16/2017 16:50,0.1481,7.4567,,Neptunea borealis,71835,45,0,4.7,162,201702,31
61.99969,-171.67626,V-22,70,7/9/1905 00:00,8/2/2017 12:49,0.3606,34.9663,,Neptunea borealis,71835,51,-1.1,11.2,94,201702,7
60.98503,-169.43187,S-19,70,7/9/1905 00:00,8/4/2017 09:58,0.0846,3.5667,,Neptunea borealis,71835,41,6,10.9,94,201702,15
60.65761,-169.3748,R-19,70,7/9/1905 00:00,8/4/2017 07:27,0.0784,2.9786,,Neptunea borealis,71835,43,4.8,10.5,94,201702,14
60.68269,-170.75829,R-21,70,7/9/1905 00:00,8/3/2017 15:20,0.1001,5.0289,,Neptunea borealis,71835,58,-0.7,11.5,94,201702,13
61.01563,-170.81642,S-21,70,7/9/1905 00:00,8/3/2017 12:44,0.1572,8.4355,,Neptunea borealis,71835,53,-0.6,10.5,94,201702,12
63.01667,-168.23427,Y-01,70,7/9/1905 00:00,8/29/2017 08:41,0.2345,18.1331,,Neptunea borealis,71835,40,7.7,9.2,162,201702,76
62.00059,-167.41451,V-02,70,7/9/1905 00:00,9/1/2017 08:40,0.0193,0.4489,,Neptunea borealis,71835,26,7.9,9.4,162,201702,84
62.3517,-167.43943,W-02,70,7/9/1905 00:00,8/31/2017 18:52,0.0057,0.477,,Neptunea borealis,71835,27,8.4,8.9,162,201702,83
62.67498,-167.47073,X-02,70,7/9/1905 00:00,8/31/2017 16:14,0.4099,18.4924,,Neptunea borealis,71835,28,7.6,9,162,201702,82
62.34583,-168.16441,W-01,70,7/9/1905 00:00,8/31/2017 11:47,0.3395,16.9155,,Neptunea borealis,71835,31,8.2,8.4,162,201702,81
62.01408,-168.12631,V-01,70,7/9/1905 00:00,9/1/2017 11:28,0.0135,1.231,,Neptunea borealis,71835,29,6.8,8.6,162,201702,85
61.00823,-170.13351,S-20,70,7/9/1905 00:00,8/3/2017 13:23,0.0262,1.2271,,Neptunea borealis,71835,48,1.3,10.8,162,201702,11
61.34416,-170.17862,T-20,70,7/9/1905 00:00,8/3/2017 10:26,0.0233,2.347,,Neptunea borealis,71835,47,-0.4,10.7,162,201702,10
61.68569,-170.22311,U-20,70,7/9/1905 00:00,8/3/2017 07:42,0.0359,1.7416,,Neptunea borealis,71835,46,-0.5,10.8,162,201702,9
62.34958,-171.06491,W-21,70,7/9/1905 00:00,8/2/2017 14:13,0.3352,28.1163,,Neptunea borealis,71835,43,-0.5,10.5,162,201702,7
62.67291,-168.89126,X-18,70,7/9/1905 00:00,8/11/2017 11:57,0.086,6.8727,,Neptunea borealis,71835,36,1.3,12.6,162,201702,17
60.68748,-170.05839,R-20,70,7/9/1905 00:00,8/3/2017 15:59,0.0915,5.191,,Neptunea borealis,71835,49,1.5,10.8,162,201702,12
61.65359,-168.80168,U-18,70,7/9/1905 00:00,8/15/2017 11:09,0.0347,2.2518,,Neptunea borealis,71835,37,3.3,8.5,162,201702,24
61.98309,-168.84004,V-18,70,7/9/1905 00:00,8/15/2017 07:59,0.2094,7.6418,,Neptunea borealis,71835,36,0.8,8.8,162,201702,23
62.67648,-169.57618,X-19,70,7/9/1905 00:00,8/14/2017 19:07,0.2781,15.8792,,Neptunea borealis,71835,40,6.9,7.3,162,201702,22
62.99721,-171.14772,Y-21,70,7/9/1905 00:00,8/14/2017 11:30,0.061,4.7689,,Neptunea borealis,71835,47,-0.4,6.2,162,201702,20
62.34575,-168.86793,W-18,70,7/9/1905 00:00,8/11/2017 17:11,0.2168,13.0433,,Neptunea borealis,71835,35,0.8,12,162,201702,18
